Time,Duration,SrcDevice,DstDevice,Protocol,SrcPort,DstPort,SrcPackets,DstPackets,SrcBytes,DstBytes
481987,5,Comp992005,Comp576031,17,Port79537,514,2,0,503,0
481987,5,Comp030334,Comp763827,6,Port57143,993,2,0,106,0
481987,5,Comp030334,EnterpriseAppServer,6,Port62164,7007,7,6,390,792
481987,5,Comp030334,EnterpriseAppServer,6,Port71670,Port54600,8,6,442,623
481987,5,Comp030334,Comp255696,6,Port23815,7001,14,13,754,12357
481987,5,Comp030334,Comp532260,6,Port20859,Port79662,2,0,106,0
481987,5,Comp257274,EnterpriseAppServer,6,Port76310,Port54600,8,6,442,623
481987,5,Comp257274,EnterpriseAppServer,6,Port45540,7007,8,6,442,792
481987,5,Comp866402,EnterpriseAppServer,6,Port64692,7007,8,6,442,792
481987,5,Comp866402,EnterpriseAppServer,6,Port70261,7003,7,6,390,1713
481987,5,Comp866402,Comp475993,6,Port45569,Port15621,2,0,106,0
481987,5,Comp866402,Comp125808,6,Port37039,Port25545,7,7,390,1715
481987,5,Comp866402,Comp190505,6,Port22617,443,6,0,338,0
481987,5,Comp965575,Comp417437,6,Port86472,Port79798,3,3,164,158
481987,5,Comp965575,Comp716880,6,Port84204,Port84474,2,0,106,0
481987,5,Comp965575,Comp195401,6,Port91318,Port62256,8,7,442,1765
481987,6,Comp164466,Comp576031,17,Port10828,514,8,0,6579,0
481987,6,Comp768335,Comp576031,17,Port37397,514,8,0,5497,0
481987,7,Comp093695,Comp030334,6,Port61144,Port56619,0,4,0,240
481987,7,Comp293235,Comp576843,6,Port64310,443,3,0,152,0
481987,7,Comp135773,Comp073658,6,Port42914,Port85926,7,0,448,0
481987,7,Comp955278,Comp149032,6,Port83298,80,4,0,240,0
481987,7,Comp030334,Comp495249,6,Port02404,Port17211,4,0,240,0
481987,7,Comp030334,EnterpriseAppServer,6,Port25767,80,4,0,240,0
481987,7,Comp030334,Comp012765,6,Port53543,Port99055,2,0,92,0
481987,7,Comp866402,Comp935614,6,Port16866,Port95765,4,0,240,0
481987,7,Comp866402,Comp393740,6,Port52194,Port00588,4,0,240,0
481987,7,Comp965575,Comp990124,6,Port31748,Port17211,4,0,240,0
481987,8,Comp200569,Comp783268,6,Port78500,Port09032,0,6,0,404
481987,8,Comp783268,Comp200569,6,Port20729,2049,7,0,440,0
481987,9,Comp361193,Comp264745,6,Port28025,Port28904,3,0,152,0
481987,9,Comp307946,Comp307946,6,Port42330,80,3,0,152,0
481987,9,Comp307946,Comp307946,6,Port60145,80,3,0,152,0
481987,9,Comp072833,Comp468603,6,Port05227,Port28904,3,0,152,0
481987,9,Comp768882,Comp863025,6,Port80603,445,3,0,152,0
481987,9,Comp337732,Comp084644,6,Port18939,Port28904,3,0,152,0
481987,9,Comp337732,Comp117657,6,Port49814,Port28904,3,0,152,0
481987,9,Comp589278,Comp783096,6,Port05752,Port22478,3,0,152,0
481987,9,Comp515823,Comp350087,6,Port97123,Port28904,3,0,152,0
481987,9,Comp773767,Comp433525,6,Port52578,Port28904,3,0,152,0
481987,9,Comp006069,Comp376081,6,Port14980,Port28904,3,0,152,0
481987,9,Comp038950,Comp045850,6,Port43720,Port28904,3,0,152,0
481987,9,Comp038950,Comp045850,6,Port83358,Port28904,3,0,152,0
481987,9,Comp287966,Comp045850,6,Port79240,Port28904,3,0,152,0
481987,9,Comp080266,Comp186884,6,Port93350,443,3,0,180,0
481987,9,Comp171913,Comp186884,6,Port06018,443,3,0,180,0
481987,9,Comp171913,Comp186884,6,Port23018,443,3,0,180,0
481987,9,VPN,Comp576843,6,Port04897,443,3,0,152,0
481987,9,Comp879155,Comp457448,6,Port00322,Port56580,3,0,152,0
481987,9,Comp275857,Comp576843,6,Port86169,443,3,0,152,0
481987,9,Comp262486,Comp186884,6,Port17765,443,3,0,152,0
481987,9,Comp310969,Comp576843,6,Port92605,443,3,0,152,0
481987,9,Comp256596,Comp425288,6,Port68100,Port28904,3,0,152,0
481987,9,Comp256596,Comp539068,6,Port28985,Port28904,3,0,152,0
481987,10,Comp413930,Comp225307,6,Port18675,445,23,19,6369,3514
481987,10,Comp400393,Comp576031,17,Port96119,514,18,0,18306,0
481987,10,Comp335066,Comp576031,17,Port84996,514,6,0,3291,0
481987,10,Comp704126,Comp866800,6,Port12826,Port28904,3,0,152,0
481987,10,Comp999467,Comp576031,17,Port37855,514,6,0,3291,0
481987,10,Comp933089,Comp788233,6,Port98724,Port28904,3,0,152,0
481987,10,Comp284816,Comp186884,6,Port08772,443,3,0,152,0
481987,10,Comp257274,Comp213228,6,Port07525,389,4,0,226,0
481987,10,Comp257274,Comp722132,6,Port92270,80,2,0,106,0
481987,11,Comp940730,Comp076044,6,Port81404,445,15,11,4882,2290
481987,11,Comp916004,Comp343771,6,Port12369,445,18,14,5543,2742
481987,11,Comp916004,Comp705605,6,Port49832,445,18,14,5543,2742
481987,11,Comp916004,Comp225307,6,Port40088,445,18,14,5543,2746
481987,11,Comp916004,Comp076044,6,Port07935,445,18,14,5543,2746
481987,11,Comp916004,Comp485109,6,Port02529,445,23,19,6640,4114
481987,11,Comp916004,Comp964438,6,Port40097,445,18,14,5543,2742
481987,11,Comp110853,ActiveDirectory,6,Port05035,135,8,0,1300,0
481987,11,Comp110853,ActiveDirectory,6,Port68619,Port13394,7,0,795,0
481987,11,Comp239223,Comp224157,6,Port82502,443,0,10,0,1604
481987,11,Comp239223,Comp224157,6,Port62348,443,0,11,0,1650
481987,11,Comp239223,Comp224157,6,Port21446,443,0,10,0,1604
481987,11,Comp511123,ActiveDirectory,6,Port93162,445,14,0,4362,0
481987,11,Comp357766,ActiveDirectory,6,Port02400,135,8,0,1304,0
481987,11,Comp357766,ActiveDirectory,6,Port82724,Port20990,11,0,2027,0
481987,11,Comp030334,Comp523808,6,Port12960,443,2,0,106,0
481987,11,Comp866402,Comp233843,6,Port98057,Port99055,2,0,92,0
481987,11,Comp965575,Comp812446,6,Port18874,Port95765,5,0,286,0
481987,12,Comp997877,Comp704072,6,Port84294,Port55150,9,7,1825,1910
481987,12,Comp131524,EnterpriseAppServer,6,Port98853,Port22425,9,9,2561,714
481987,12,Comp707902,Comp186884,6,Port28376,443,12,15,5159,14392
481987,12,Comp327130,Comp186884,6,Port42839,80,5,4,459,331
481987,12,Comp327130,Comp186884,6,Port70567,443,9,11,3079,6371
481987,12,Comp327130,Comp186884,6,Port18509,443,9,11,3057,6375
481987,12,Comp347929,ActiveDirectory,6,Port43879,135,8,0,1300,0
481987,12,Comp347929,ActiveDirectory,6,Port13333,Port13394,9,0,1403,0
481987,12,Comp093695,Comp965575,6,Port00422,Port17403,0,5,0,286
481987,12,Comp518595,ActiveDirectory,6,Port61647,Port26940,7,0,1483,0
481987,12,Comp985693,ActiveDirectory,6,Port43751,445,14,0,4363,0
481987,12,Comp903303,Comp977645,6,Port09580,80,13,7,1114,509
481987,12,Comp903303,Comp977645,6,Port37463,80,12,8,794,2283
481987,12,Comp093915,Comp977645,6,Port05744,80,13,7,1116,509
481987,12,Comp093915,Comp977645,6,Port62471,80,12,8,795,2230
481987,12,Comp840438,Comp805594,6,Port73699,445,4,2,292,344
481987,12,Comp840438,Comp805594,6,Port81507,Port63221,4,3,190,144
481987,12,Comp840438,Comp805594,6,Port06548,Port63221,4,3,190,144
481987,12,Comp840438,Comp805594,6,Port44661,Port63221,4,3,190,144
481987,12,Comp840438,Comp805594,6,Port68468,Port63221,4,3,190,144
481987,12,Comp831222,EnterpriseAppServer,6,Port58103,Port22425,9,9,3183,714
481987,12,Comp126988,Comp186884,6,Port59432,443,11,15,3165,9889
481987,12,Comp454933,ActiveDirectory,6,Port25991,135,7,0,644,0
481987,12,Comp454933,ActiveDirectory,6,Port26434,Port26940,7,0,1499,0
481987,12,Comp257274,Comp253298,6,Port21277,80,4,0,226,0
481987,13,Comp482561,ActiveDirectory,6,Port31897,445,19,0,6180,0
481987,13,Comp375485,ActiveDirectory,6,Port31405,135,8,0,1284,0
481987,14,Comp912124,ActiveDirectory,6,Port32788,445,14,0,4346,0
481987,14,Comp030334,Comp253298,6,Port29091,80,4,0,226,0
481987,14,Comp257274,Comp408863,6,Port99663,Port99176,5,0,286,0
481987,14,Comp965575,Comp495249,6,Port34055,Port17211,5,0,286,0
481987,15,Comp176175,ActiveDirectory,6,Port61849,135,14,0,2578,0
481987,15,Comp176175,ActiveDirectory,6,Port97780,Port13394,7,0,1483,0
481987,15,Comp105747,ActiveDirectory,6,Port58949,Port20990,18,0,3463,0
481987,15,Comp518595,ActiveDirectory,6,Port62755,135,7,0,644,0
481987,15,Comp667791,Comp576031,17,Port51037,514,8,0,4164,0
481987,15,Comp030334,Comp395285,6,Port88393,Port33463,5,0,300,0
481987,15,Comp257274,Comp620425,6,Port26417,Port67717,5,0,300,0
481987,15,Comp866402,Comp796895,6,Port06247,Port95765,5,0,300,0
481987,15,Comp965575,Comp620425,6,Port59080,Port58916,5,0,300,0
481987,15,Comp965575,Comp137039,6,Port79668,Port85926,5,0,300,0
481987,16,Comp518595,ActiveDirectory,6,Port96915,135,16,0,2832,0
481987,16,Comp518595,ActiveDirectory,6,Port03137,445,14,0,5158,0
481987,16,Comp202137,ActiveDirectory,6,Port49903,445,26,0,6603,0
481987,16,Comp454933,ActiveDirectory,6,Port01922,135,12,0,2266,0
481987,19,Comp866402,Comp065969,6,Port56868,8080,7,14,375,16654
481987,19,Comp866402,Comp486363,6,Port93632,8080,7,14,375,16654
481987,20,EnterpriseAppServer,EnterpriseAppServer,6,Port56415,1433,13,10,3824,1817
481987,20,EnterpriseAppServer,EnterpriseAppServer,6,Port29093,1433,13,10,3824,1817
481987,22,Comp257274,EnterpriseAppServer,6,Port04377,8080,6,0,346,0
481987,24,Comp030334,Comp274212,6,Port32342,443,6,0,346,0
481987,25,Comp030334,Comp812446,6,Port07641,80,7,0,392,0
481987,27,Comp310432,Comp883368,6,Port22162,443,0,27,0,28101
481987,30,Comp646700,Comp907254,6,Port14022,Port99055,21,17,9508,905
481987,30,Comp526319,ActiveDirectory,6,Port41319,Port20990,11,0,3164,0
481987,30,VPN,ActiveDirectory,6,Port98761,Port20990,11,0,3124,0
481987,30,Comp488639,EnterpriseAppServer,6,Port64207,Port89303,6,0,304,0
481987,31,Comp735514,Comp186730,6,Port78106,Port99055,21,16,9519,859
481987,31,Comp650473,Comp907254,6,Port28550,Port99055,29,24,11910,1227
481987,31,Comp886792,Comp186884,6,Port23950,443,0,15,0,1549
481987,31,Comp700622,Comp184712,6,Port82486,443,6,0,360,0
481987,31,Comp700622,Comp184712,6,Port19820,443,6,0,360,0
481987,31,Comp700622,Comp184712,6,Port43954,443,6,0,360,0
481987,31,Comp700622,Comp184712,6,Port78375,443,6,0,360,0
481987,32,Comp454933,ActiveDirectory,6,Port62646,Port20990,11,0,3907,0
481987,33,Comp604557,Comp275646,17,Port25156,53,2,0,123,0
481987,33,Comp354288,Comp186884,6,Port88170,443,0,14,0,1189
481987,33,Comp354288,Comp186884,6,Port93291,443,0,14,0,1189
481987,34,Comp030334,Comp686563,6,Port98372,5060,5,4,556,719
481987,34,Comp965575,Comp395584,6,Port77577,5060,5,4,556,719
481987,35,Comp518595,ActiveDirectory,6,Port45767,Port20990,11,0,3139,0
481987,36,Comp364445,Comp178880,6,Port74418,80,5,5,722,277
481987,36,Comp553253,Comp689513,17,Port69458,Port49944,1,1,112,60
481987,36,Comp553253,Comp689513,17,Port14447,Port49944,2,2,224,120
481987,36,Comp553253,Comp689513,6,Port74274,111,6,4,380,248
481987,36,Comp553253,Comp629243,17,Port37677,161,2,2,158,161
481987,36,Comp553253,Comp629243,17,Port00796,161,2,2,160,164
481987,36,Comp553253,Comp629243,17,Port74483,161,2,2,158,162
481987,36,Comp518595,ActiveDirectory,6,Port85952,Port20990,18,0,4846,0
481987,37,Comp553253,Comp689513,6,Port41510,111,6,4,380,248
481987,37,Comp553253,Comp689513,6,Port84085,111,6,4,380,248
481987,37,Comp553253,Comp689513,6,Port37508,111,6,4,380,248
481987,37,Comp553253,Comp689513,6,Port48479,Port98690,7,5,444,2376
481987,40,Comp110853,ActiveDirectory,6,Port65512,445,236,0,51632,0
481987,41,Comp866402,EnterpriseAppServer,6,Port20629,Port99495,4,4,210,222
481987,42,Comp482561,ActiveDirectory,6,Port44084,389,45,0,13329,0
481987,43,Comp077883,Comp186884,6,Port70816,443,17,22,7949,11578
481987,59,Comp825319,Comp186884,6,Port07159,443,0,14,0,1194
481987,59,Comp825319,Comp186884,6,Port01183,443,0,14,0,1194
481987,59,Comp825319,Comp186884,6,Port45760,443,0,14,0,1194
481987,59,Comp825319,Comp186884,6,Port86951,443,0,14,0,1194
481987,59,Comp825319,Comp186884,6,Port61706,443,0,14,0,1194
481987,59,Comp825319,Comp186884,6,Port86272,443,0,14,0,1194
481987,59,Comp825319,Comp186884,6,Port61957,443,0,14,0,1194
481987,59,Comp825319,Comp186884,6,Port97238,443,0,15,0,1246
481987,59,Comp825319,Comp186884,6,Port25089,443,0,14,0,1194
481987,59,Comp825319,Comp186884,6,Port78061,443,0,15,0,1246
481987,59,Comp107130,Comp801677,6,Port01183,443,11,6,4251,802
481987,60,Comp419410,Comp186884,6,Port57402,443,0,17,0,5859
481987,60,Comp454933,ActiveDirectory,6,Port40543,135,7,0,644,0
481987,60,Comp454933,ActiveDirectory,6,Port18875,Port20990,11,0,3139,0
481987,61,Comp000219,Comp186884,6,Port47420,443,0,80,0,4626
481987,63,Comp838609,Comp787655,17,Port98436,22,6,0,684,0
481987,90,Comp844708,Comp238423,6,Port99012,443,141,0,12104,0
481987,90,Comp844708,Comp238423,6,Port67611,443,12,0,3162,0
481987,90,Comp844708,Comp238423,6,Port95349,443,12,0,3162,0
481987,90,Comp844708,Comp238423,6,Port69256,443,12,0,3162,0
481987,90,Comp844708,Comp238423,6,Port28369,443,12,0,3162,0
481987,90,Comp844708,Comp238423,6,Port47345,443,18,0,7942,0
481987,97,Comp268469,Comp073658,6,Port29774,Port85926,30,23,5361,9815
481987,110,Comp275585,Comp146745,6,Port89496,443,13,0,2156,0
481987,115,Comp980211,Comp146745,6,Port03369,443,10,0,3003,0
481987,115,Comp980211,Comp146745,6,Port02387,443,10,0,2763,0
481987,117,Comp988803,Comp393033,6,Port94165,443,0,7,0,793
481987,120,Comp908207,Comp381308,6,Port44366,Port16860,2,0,92,0
481987,120,Comp953774,Comp146745,6,Port40108,443,13,0,1953,0
481987,120,Comp228771,ActiveDirectory,6,Port12158,445,15,0,4382,0
481987,120,Comp022306,Comp146745,6,Port01287,443,11,0,3078,0
481987,123,Comp395285,Comp883368,6,Port35869,5061,9,10,1838,1851
481987,123,Comp395285,Comp965768,6,Port72847,5060,6,0,769,0
481987,123,Comp395285,Comp965768,6,Port48333,5060,6,0,746,0
481987,123,Comp107130,Comp303229,6,Port35869,5061,11,7,1926,1713
481987,130,Comp657692,Comp186884,6,Port22771,443,12,16,3179,11433
481987,131,Comp916004,Comp139388,17,Port97562,53,1,1,59,59
481987,131,Comp542763,Comp883368,6,Port79735,443,15,16,2174,8038
481987,135,Comp444550,Comp581400,6,Port00076,Port28417,7,6,692,465
481987,145,Comp257274,Comp356260,6,Port12675,Port14274,4,3,210,168
481987,150,Comp916004,Comp916004,6,Port10487,135,11,9,828,712
481987,150,Comp916004,Comp916004,6,Port39810,Port20252,13,11,2870,1185
481987,211,Comp210831,Comp701637,6,Port47651,22,74,108,44668,12213
481987,211,Comp955278,Comp518106,6,Port54309,8080,1,1,60,46
481987,211,Comp955278,Comp913785,6,Port31832,Port63735,55,55,2868,14871
481987,211,Comp955278,Comp063155,6,Port47145,80,7,7,459,4120
481987,216,Comp939275,ActiveDirectory,6,Port05564,389,10,11,2605,8548
481987,227,Comp598293,Comp712619,6,Port50903,443,12,9,4490,3853
481987,244,Comp939275,ActiveDirectory,6,Port14608,389,94,126,21621,138640
481987,252,Comp667168,Comp501516,6,Port10440,443,13,9,1976,5888
481987,259,Comp866402,Comp523500,6,Port92882,80,2,2,120,92
481987,280,Comp571028,EnterpriseAppServer,6,Port12376,1433,33,30,4760,3837
481987,301,Comp356260,Comp965575,6,Port14274,Port99326,2,4,116,210
481987,303,Comp107130,Comp916004,6,Port95497,993,21,10,1820,2534
481987,303,Comp107130,Comp916004,6,Port54053,993,38,43,2592,48011
481987,307,Comp578709,Comp888433,6,Port72983,Port65881,11,8,1226,1603
481987,307,Comp578709,Comp937077,6,Port22347,Port65881,11,8,1226,1603
481987,309,Comp107130,Comp916004,6,Port15111,993,44,27,3725,4776
481987,321,Comp275818,Comp186884,6,Port57982,443,0,31,0,4698
481987,330,Comp030334,Comp767243,6,Port10195,Port99055,4,2,184,92
481987,336,Comp045422,Comp393033,6,Port18276,443,11,7,3103,786
481987,336,Comp045422,Comp393033,6,Port80564,443,10,6,2802,740
481987,347,Comp906925,ActiveDirectory,6,Port16172,389,11,0,3872,0
481987,347,Comp906925,ActiveDirectory,6,Port96702,389,1540,0,695703,0
481987,361,Comp553253,Comp689513,6,Port14447,Port98690,13,10,836,4752
481987,372,Comp667168,Comp501516,6,Port76690,443,11,7,3114,786
481987,372,Comp667168,Comp501516,6,Port14559,443,10,6,2626,740
481987,375,Comp357280,Comp617405,6,Port49445,1433,42,37,7587,4656
481987,385,Comp916004,Comp257274,6,Port97572,Port17618,6,8,328,432
481987,423,Comp806136,Comp275646,17,Port59502,53,2,0,142,0
481987,444,Comp620165,Comp578709,6,Port87136,7002,27,16,28044,1889
481987,460,Comp571028,EnterpriseAppServer,6,Port36343,1433,45,44,5348,4517
481987,474,Comp145215,Comp766074,6,Port90835,80,5,5,447,496
481987,512,Comp107130,Comp584379,6,Port25152,443,18,14,6335,11706
481987,518,Comp410198,Comp810224,17,Port06754,514,3,0,3631,0
481987,539,Comp595789,Comp388094,6,Port81807,Port75515,6,4,3042,405
481987,562,Comp163154,Comp275646,17,Port32444,53,2,0,128,0
481987,586,Comp866402,Comp736102,6,Port14032,443,20,22,1804,1558
481987,600,Comp357280,Comp617405,6,Port46941,1433,117,99,17953,14146
481987,602,Comp550312,Comp366863,6,Port70656,Port59938,48,40,13685,13057
481987,665,Comp062400,Comp275646,17,Port24961,53,2,0,130,0
481987,685,Comp701637,Comp115025,6,Port80169,80,11,10,1097,10836
481987,685,Comp701637,Comp115025,6,Port41759,80,11,10,1098,10818
481987,685,Comp701637,Comp115025,6,Port57654,80,12,11,1155,12608
481987,699,Comp916004,ActiveDirectory,6,Port87574,88,10,0,2683,0
481987,711,VScanner,Comp275646,17,Port32502,53,6,0,372,0
481987,717,Comp659272,Comp576031,17,Port15291,514,4,0,2190,0
481987,721,Comp986689,Comp074703,6,Port79026,80,6,7,474,2135
481987,750,Comp449869,Comp333344,6,Port23696,Port46272,42,39,29328,34972
481987,782,Comp990315,Comp388094,6,Port90567,Port75515,6,5,3046,451
481987,784,Comp573244,Comp776103,17,Port98085,Port65955,1,1,160,96
481987,798,Comp888146,Comp186884,6,Port07305,443,13,15,5385,9980
481987,798,Comp364445,Comp796386,6,Port54530,80,5,5,721,277
481987,798,Comp237632,Comp411597,6,Port02425,80,5,7,427,2137
481987,808,Comp158520,Comp658422,6,Port50765,Port85705,11,9,3275,1032
481987,812,Comp158520,Comp658422,6,Port86720,Port85705,13,11,3535,1228
481987,827,Comp328330,Comp337732,6,Port30160,Port96529,6,5,2661,491
481987,827,Comp328330,Comp337732,6,Port55770,Port96529,6,5,2661,491
481987,837,Comp328330,Comp337732,6,Port82202,445,25,22,4856,3744
481987,841,Comp077499,Comp186884,6,Port25156,443,20,24,7873,14842
481987,843,Comp098585,Comp326103,6,Port37672,Port88837,1456,8086,85995,12103097
481987,860,Comp627388,Comp315643,17,Port92628,Port25346,0,44,0,2464
481987,917,Comp824934,Comp457448,6,Port96250,80,9,6,4507,598
481987,1013,Comp736812,Comp393033,6,Port97735,443,11,8,1166,3075
481987,1013,Comp736812,Comp501516,6,Port65525,443,11,8,1166,2921
481987,1013,Comp170018,Comp370444,6,Port66237,80,16,12,12793,7450
481987,1026,Comp365090,Comp393033,6,Port73727,443,10,9,1838,6042
481987,1042,Comp563964,Comp501516,6,Port53716,443,13,9,1967,5895
481987,1061,Comp005118,Comp370444,6,Port87864,80,10,6,5970,602
481987,1152,Comp563964,Comp501516,6,Port78791,443,10,6,3017,747
481987,1152,Comp563964,Comp501516,6,Port69418,443,12,7,5785,793
481987,1355,Comp202137,Comp388094,6,Port01857,Port75515,26888,12922,39117466,606232
481987,1395,Comp091530,Comp275646,17,Port21723,53,2,0,122,0
481987,1540,Comp148977,Comp186884,6,Port73788,443,15,16,6995,8527
481987,1540,Comp148977,Comp186884,6,Port56141,443,14,15,6341,7895
481987,1757,Comp091530,Comp275646,17,Port61893,53,2,0,122,0
481987,1776,Comp215591,Comp576031,17,Port07391,514,6,0,5343,0
481987,1880,Comp285465,Comp576031,17,Port99201,514,2,0,2490,0
481987,1924,Comp394363,Comp783268,17,Port73502,611,0,5,0,512
481987,1939,Comp590997,Comp275646,17,Port71015,53,3,0,204,0
481987,1992,Comp062400,Comp275646,17,Port65500,53,2,0,136,0
481987,2043,Comp107130,Comp068184,6,Port17603,443,19,15,6225,4521
481987,2046,Comp107130,Comp309567,6,Port23950,443,66,59,23614,47158
481987,2232,Comp364445,Comp251063,6,Port10582,80,13,10,3065,1057
481987,2317,Comp107130,Comp220972,6,Port60908,443,7334,13244,412036,17635519
481987,2325,Comp982965,Comp275646,17,Port51259,53,2,0,133,0
481987,2331,Comp107130,Comp847595,6,Port55270,443,48,29,19783,13583
481987,2346,Comp410198,Comp810224,17,Port58873,514,2,0,2380,0
481987,2497,Comp107130,Comp309567,6,Port70816,443,78,56,39432,33577
481987,2499,Comp916004,Comp343771,17,Port55534,389,3,3,606,660
481987,2499,Comp916004,Comp225307,17,Port31260,389,3,3,606,660
481987,2508,Comp916004,Comp225307,17,Port51525,389,2,2,404,440
481987,2514,Comp935081,ActiveDirectory,6,Port57162,88,10,0,4096,0
481987,2741,Comp916004,Comp343771,17,Port65236,53,3,3,227,587
481987,2818,Comp005825,EnterpriseAppServer,6,Port67109,80,11,9,2027,3608
481987,2818,Comp005825,EnterpriseAppServer,6,Port33058,80,11,9,1860,4195
481987,2818,Comp005825,EnterpriseAppServer,6,Port31016,80,10,8,1592,1816
481987,2954,Comp542763,Comp275646,17,Port10053,53,2,0,152,0
481987,3725,Comp590997,Comp275646,17,Port01167,53,6,0,388,0
481987,3873,Comp107130,Comp331940,6,Port41061,443,48,41,17520,29726
481987,3954,Comp107130,Comp847595,6,Port83118,443,79,55,27113,17900
481987,4893,Comp107130,Comp509586,6,Port52311,443,156,111,59702,76142
481987,8266,Comp952785,Comp275646,17,Port06845,53,16,0,1028,0
481988,0,Comp592998,Comp275646,17,Port80345,53,1,0,65,0
481988,0,Comp965724,ActiveDirectory,6,Port78669,88,4,0,414,0
481988,0,Comp965724,ActiveDirectory,6,Port36740,88,5,0,540,0
481988,0,Comp965724,ActiveDirectory,6,Port12030,88,6,0,2875,0
481988,0,Comp482561,ActiveDirectory,17,Port88907,389,1,0,197,0
481988,0,Comp482561,ActiveDirectory,6,Port24468,Port08664,9,0,2996,0
481988,0,Comp364445,Comp977866,6,Port29356,80,5,0,757,0
481988,0,Comp364445,Comp977866,6,Port62057,80,4,0,760,0
481988,0,Comp364445,Comp977866,6,Port51654,80,5,0,743,0
481988,0,Comp364445,Comp977866,6,Port35695,80,5,0,747,0
481988,0,Comp364445,Comp977866,6,Port84115,80,4,0,740,0
481988,0,Comp364445,Comp977866,6,Port85812,80,5,0,722,0
481988,0,Comp364445,Comp979300,6,Port54751,80,5,0,746,0
481988,0,Comp364445,Comp979300,6,Port69601,80,5,0,785,0
481988,0,Comp916004,Comp343771,17,Port10768,53,1,1,59,59
481988,0,Comp916004,Comp705605,17,Port10768,53,1,1,59,59
481988,0,Comp916004,Comp225307,17,Port10768,53,1,1,59,59
481988,0,Comp916004,Comp076044,17,Port10768,53,1,1,59,59
481988,0,Comp916004,Comp485109,17,Port10768,53,1,1,59,59
481988,0,Comp916004,Comp964438,17,Port10768,53,1,1,59,59
481988,0,Comp296766,Comp257274,6,Port59844,Port78075,9,10,1713,1226
481988,0,Comp148498,Comp576031,17,Port42609,514,2,0,2757,0
481988,0,Comp584379,ActiveDirectory,6,Port85070,88,4,0,396,0
481988,0,Comp584379,ActiveDirectory,6,Port40854,88,4,0,476,0
481988,0,Comp584379,ActiveDirectory,6,Port33388,88,4,0,396,0
481988,0,Comp584379,ActiveDirectory,6,Port22431,88,4,0,476,0
481988,0,Comp584379,ActiveDirectory,6,Port93832,88,4,0,396,0
481988,0,Comp584379,ActiveDirectory,6,Port74437,88,4,0,476,0
481988,0,Comp584379,ActiveDirectory,6,Port37644,88,4,0,396,0
481988,0,Comp584379,ActiveDirectory,6,Port73994,88,4,0,476,0
481988,0,Comp584379,ActiveDirectory,6,Port56143,88,4,0,396,0
481988,0,Comp584379,ActiveDirectory,6,Port48754,88,4,0,476,0
481988,0,Comp584379,ActiveDirectory,6,Port65145,88,4,0,396,0
481988,0,Comp584379,ActiveDirectory,6,Port83215,88,4,0,476,0
481988,0,Comp584379,ActiveDirectory,6,Port84044,88,4,0,396,0
481988,0,Comp584379,ActiveDirectory,6,Port97745,88,4,0,476,0
481988,0,Comp584379,ActiveDirectory,6,Port40570,88,4,0,396,0
481988,0,Comp584379,ActiveDirectory,6,Port98354,88,4,0,476,0
481988,0,Comp584379,ActiveDirectory,6,Port66064,88,4,0,396,0
481988,0,Comp584379,ActiveDirectory,6,Port00727,88,4,0,476,0
481988,0,Comp242464,Comp576031,17,Port19596,514,1,0,1244,0
481988,0,Comp822202,Comp576031,17,Port13853,514,1,0,1316,0
481988,0,Comp935397,Comp275646,17,Port04865,53,1,0,64,0
481988,0,Comp935397,Comp275646,17,Port81101,53,1,0,66,0
481988,0,Comp980737,Comp418766,6,Port38490,631,129,0,6812,0
481988,0,Comp980737,Comp418766,6,Port88264,631,165,0,8675,0
481988,0,Comp980737,Comp418766,6,Port83168,631,205,0,10755,0
481988,0,Comp048521,Comp275646,17,Port88612,53,1,0,65,0
481988,0,Comp825319,Comp186884,6,Port72100,443,0,20,0,3270
481988,0,Comp825319,Comp186884,6,Port38738,443,0,21,0,3802
481988,0,Comp825319,Comp186884,6,Port80015,443,0,21,0,3802
481988,0,Comp825319,Comp186884,6,Port77131,443,0,21,0,3802
481988,0,Comp825319,Comp186884,6,Port62353,443,0,21,0,3882
481988,0,Comp825319,Comp186884,6,Port04724,443,0,21,0,3802
481988,0,Comp825319,Comp186884,6,Port05463,443,0,21,0,3818
481988,0,Comp825319,Comp186884,6,Port49276,443,0,31,0,6678
481988,0,Comp825319,Comp186884,6,Port30950,443,0,22,0,4862
481988,0,Comp825319,Comp186884,6,Port57413,443,0,21,0,3802
481988,0,Comp220995,Comp398468,17,137,137,3,0,288,0
481988,0,Comp732868,Comp275646,17,Port16806,53,1,0,70,0
481988,0,Comp262584,ActiveDirectory,17,Port74207,389,1,0,171,0
481988,0,Comp262584,ActiveDirectory,17,Port02820,389,1,0,171,0
481988,0,Comp262584,ActiveDirectory,6,Port14054,389,10,0,3447,0
481988,0,Comp262584,Comp275646,17,Port16955,53,1,0,63,0
481988,0,Comp262584,ActiveDirectory,6,Port21842,389,10,0,3040,0
481988,0,Comp262584,ActiveDirectory,6,Port43676,389,9,0,2891,0
481988,0,Comp712176,Comp275646,17,Port36644,53,1,0,74,0
481988,0,Comp469810,Comp398468,17,137,137,3,0,288,0
481988,0,Comp944639,Comp073658,6,Port49525,Port85926,0,18,0,9052
481988,0,Comp906830,Comp351866,6,Port70228,Port59092,0,3,0,164
481988,0,Comp906830,Comp351866,6,Port04608,Port59092,0,4,0,768
